2,6.480528,1953,SDII,hist
3,6.963809,1954,SDII,hist
4,7.30584,1955,SDII,hist
5,7.7846384,1956,SDII,hist
6,7.438511,1957,SDII,hist
7,6.8221903,1958,SDII,hist
8,7.662923,1959,SDII,hist
9,7.239008,1960,SDII,hist
10,6.651599,1961,SDII,hist
11,7.0792103,1962,SDII,hist
12,7.1910186,1963,SDII,hist
13,6.735736,1964,SDII,hist
14,7.466297,1965,SDII,hist
15,7.1042976,1966,SDII,hist
16,7.025828,1967,SDII,hist
17,7.1545157,1968,SDII,hist
18,6.825271,1969,SDII,hist
19,6.4731545,1970,SDII,hist
20,7.230406,1971,SDII,hist
21,6.8319707,1972,SDII,hist
22,6.6806664,1973,SDII,hist
23,6.394406,1974,SDII,hist
24,6.708374,1975,SDII,hist
25,8.099846,1976,SDII,hist
26,7.7236414,1977,SDII,hist
27,6.2264385,1978,SDII,hist
28,7.2356796,1979,SDII,hist
0,7.3119903,1981,SDII,hist
1,6.688157,1982,SDII,hist
2,7.088468,1983,SDII,hist
3,7.243551,1984,SDII,hist
4,6.748548,1985,SDII,hist
5,7.885904,1986,SDII,hist
6,7.5370536,1987,SDII,hist
7,7.1847296,1988,SDII,hist
8,6.6526327,1989,SDII,hist
9,8.424882,1990,SDII,hist
10,7.814835,1991,SDII,hist
11,8.077047,1992,SDII,hist
12,7.048596,1993,SDII,hist
13,6.3826766,1994,SDII,hist
14,7.8727784,1995,SDII,hist
15,6.4107122,1996,SDII,hist
16,7.602527,1997,SDII,hist
17,6.8813543,1998,SDII,hist
18,6.9161425,1999,SDII,hist
19,7.763034,2000,SDII,hist
20,6.975696,2001,SDII,hist
21,7.4673853,2002,SDII,hist
22,7.27134,2003,SDII,hist
23,7.1723003,2004,SDII,hist
24,8.943644,2005,SDII,hist
25,6.5673594,2006,SDII,hist
26,6.885653,2007,SDII,hist
27,7.488513,2008,SDII,hist
28,7.1741047,2009,SDII,hist
0,2679.0,1951,SU,hist
1,2946.0,1952,SU,hist
2,3155.0,1953,SU,hist
3,3026.0,1954,SU,hist
4,3218.0,1955,SU,hist
5,3032.0,1956,SU,hist
6,3458.0,1957,SU,hist
7,2093.0,1958,SU,hist
8,1892.0,1959,SU,hist
9,1880.0,1960,SU,hist
10,2583.0,1961,SU,hist
11,2427.0,1962,SU,hist
12,3179.0,1963,SU,hist
13,2874.0,1964,SU,hist
14,2828.0,1965,SU,hist
15,2688.0,1966,SU,hist
16,2604.0,1967,SU,hist
17,2467.0,1968,SU,hist
18,3349.0,1969,SU,hist
19,2985.0,1970,SU,hist
20,1536.0,1971,SU,hist
21,2815.0,1972,SU,hist
22,2607.0,1973,SU,hist
23,3928.0,1974,SU,hist
24,3880.0,1975,SU,hist
25,4028.0,1976,SU,hist
26,1798.0,1977,SU,hist
27,2467.0,1978,SU,hist
28,2518.0,1979,SU,hist
0,3469.0,1981,SU,hist
1,2016.0,1982,SU,hist
2,2214.0,1983,SU,hist
3,2404.0,1984,SU,hist
4,2574.0,1985,SU,hist
5,2748.0,1986,SU,hist
6,2705.0,1987,SU,hist
7,2805.0,1988,SU,hist
8,3347.0,1989,SU,hist
9,2736.0,1990,SU,hist
10,2879.0,1991,SU,hist
11,2386.0,1992,SU,hist
12,2309.0,1993,SU,hist
13,3609.0,1994,SU,hist
14,2249.0,1995,SU,hist
15,2368.0,1996,SU,hist
16,3278.0,1997,SU,hist
17,2854.0,1998,SU,hist
18,3559.0,1999,SU,hist
19,2829.0,2000,SU,hist
20,2224.0,2001,SU,hist
21,2191.0,2002,SU,hist
22,2602.0,2003,SU,hist
23,2344.0,2004,SU,hist
24,2422.0,2005,SU,hist
25,3326.0,2006,SU,hist
26,3013.0,2007,SU,hist
27,3589.0,2008,SU,hist
28,3031.0,2009,SU,hist
0,277.77426,1951,TG,hist
1,277.3732,1952,TG,hist
2,279.5014,1953,TG,hist
3,279.88913,1954,TG,hist
4,278.55215,1955,TG,hist
5,279.39536,1956,TG,hist
6,279.06497,1957,TG,hist
7,278.91006,1958,TG,hist
8,278.1146,1959,TG,hist
9,277.5439,1960,TG,hist
10,277.88974,1961,TG,hist
11,279.17667,1962,TG,hist
12,279.41153,1963,TG,hist
13,279.46185,1964,TG,hist
14,278.7977,1965,TG,hist
15,277.623,1966,TG,hist
16,279.7391,1967,TG,hist
17,278.6547,1968,TG,hist
18,277.9411,1969,TG,hist
19,278.7841,1970,TG,hist
20,277.76486,1971,TG,hist
21,278.87427,1972,TG,hist
22,279.17896,1973,TG,hist
23,279.73715,1974,TG,hist
24,279.8757,1975,TG,hist
25,280.7202,1976,TG,hist
26,278.4406,1977,TG,hist
27,278.1277,1978,TG,hist
28,278.08923,1979,TG,hist
0,236.5724639892578,1951,TNn,hist
1,238.81776428222656,1952,TNn,hist
2,238.83798217773438,1953,TNn,hist
3,239.29225158691406,1954,TNn,hist
4,236.731201171875,1955,TNn,hist
5,236.76156616210938,1956,TNn,hist
6,240.27186584472656,1957,TNn,hist
7,241.72109985351562,1958,TNn,hist
8,233.91905212402344,1959,TNn,hist
9,231.9602813720703,1960,TNn,hist
10,236.1248016357422,1961,TNn,hist
11,240.9833984375,1962,TNn,hist
12,236.55813598632812,1963,TNn,hist
13,239.92861938476562,1964,TNn,hist
14,239.55300903320312,1965,TNn,hist
15,234.58004760742188,1966,TNn,hist
16,239.47642517089844,1967,TNn,hist
17,245.11077880859375,1968,TNn,hist
18,235.0794677734375,1969,TNn,hist
19,238.90719604492188,1970,TNn,hist
20,239.6958770751953,1971,TNn,hist
21,239.3903045654297,1972,TNn,hist
22,243.355224609375,1973,TNn,hist
23,236.199951171875,1974,TNn,hist
24,232.61932373046875,1975,TNn,hist
25,237.74281311035156,1976,TNn,hist
26,241.88800048828125,1977,TNn,hist
27,238.90748596191406,1978,TNn,hist
28,229.64395141601562,1979,TNn,hist
0,230.64088439941406,1981,TNn,hist
1,235.6979522705078,1982,TNn,hist
2,241.6847686767578,1983,TNn,hist
3,245.20794677734375,1984,TNn,hist
4,237.81820678710938,1985,TNn,hist
5,237.8060302734375,1986,TNn,hist
6,238.4661865234375,1987,TNn,hist
7,240.06112670898438,1988,TNn,hist
8,236.47381591796875,1989,TNn,hist
9,240.5363311767578,1990,TNn,hist
10,245.455078125,1991,TNn,hist
11,241.1029815673828,1992,TNn,hist
12,243.9352569580078,1993,TNn,hist
13,243.3269805908203,1994,TNn,hist
14,230.22962951660156,1995,TNn,hist
15,242.11285400390625,1996,TNn,hist
16,235.60072326660156,1997,TNn,hist
17,244.6383056640625,1998,TNn,hist
18,233.42942810058594,1999,TNn,hist
19,239.43246459960938,2000,TNn,hist
20,242.5459747314453,2001,TNn,hist
21,240.77224731445312,2002,TNn,hist
22,239.1887664794922,2003,TNn,hist
23,239.77301025390625,2004,TNn,hist
24,237.66241455078125,2005,TNn,hist
25,240.9658660888672,2006,TNn,hist
26,245.2393035888672,2007,TNn,hist
27,237.47747802734375,2008,TNn,hist
28,241.27342224121094,2009,TNn,hist
0,293.63653564453125,1951,TNx,hist
1,295.28466796875,1952,TNx,hist
2,300.126220703125,1953,TNx,hist
3,298.9478759765625,1954,TNx,hist
4,294.4515075683594,1955,TNx,hist
5,298.1587219238281,1956,TNx,hist
6,295.718017578125,1957,TNx,hist
7,293.4481201171875,1958,TNx,hist
8,294.5679931640625,1959,TNx,hist
9,295.0935974121094,1960,TNx,hist
10,297.91107177734375,1961,TNx,hist
11,293.712646484375,1962,TNx,hist
12,297.5516357421875,1963,TNx,hist
13,294.794921875,1964,TNx,hist
14,297.1407165527344,1965,TNx,hist
15,295.8663330078125,1966,TNx,hist
16,296.3372802734375,1967,TNx,hist
17,294.65185546875,1968,TNx,hist
18,294.70147705078125,1969,TNx,hist
19,295.0757751464844,1970,TNx,hist
20,293.45550537109375,1971,TNx,hist
21,294.762939453125,1972,TNx,hist
22,298.3380126953125,1973,TNx,hist
23,297.0066223144531,1974,TNx,hist
24,298.1188049316406,1975,TNx,hist
25,295.69482421875,1976,TNx,hist
26,296.2070007324219,1977,TNx,hist
27,294.04296875,1978,TNx,hist
28,294.6678771972656,1979,TNx,hist
0,297.2018737792969,1981,TNx,hist
1,295.5035095214844,1982,TNx,hist
2,294.86505126953125,1983,TNx,hist
3,294.5982666015625,1984,TNx,hist
4,295.87518310546875,1985,TNx,hist
5,295.1346435546875,1986,TNx,hist
6,294.3343505859375,1987,TNx,hist
7,296.130126953125,1988,TNx,hist
8,297.9293518066406,1989,TNx,hist
9,295.8851013183594,1990,TNx,hist
10,299.98077392578125,1991,TNx,hist
11,294.7683410644531,1992,TNx,hist
12,295.4920349121094,1993,TNx,hist
13,298.1407165527344,1994,TNx,hist
14,294.75396728515625,1995,TNx,hist
15,295.95751953125,1996,TNx,hist
16,295.32952880859375,1997,TNx,hist
17,295.44976806640625,1998,TNx,hist
18,300.3505859375,1999,TNx,hist
19,296.5055236816406,2000,TNx,hist
20,296.7713317871094,2001,TNx,hist
21,294.9299621582031,2002,TNx,hist
22,295.6860046386719,2003,TNx,hist
23,294.4657287597656,2004,TNx,hist
24,295.1269226074219,2005,TNx,hist
25,297.0670471191406,2006,TNx,hist
26,300.61358642578125,2007,TNx,hist
27,301.3633728027344,2008,TNx,hist
28,295.71038818359375,2009,TNx,hist
0,272.63068,1951,TN,hist
1,272.71487,1952,TN,hist
2,274.32336,1953,TN,hist
3,274.97757,1954,TN,hist
4,272.93036,1955,TN,hist
5,274.08566,1956,TN,hist
6,274.06497,1957,TN,hist
7,273.57516,1958,TN,hist
8,273.1549,1959,TN,hist
9,273.13657,1960,TN,hist
10,273.365,1961,TN,hist
11,273.82773,1962,TN,hist
12,274.0987,1963,TN,hist
13,274.1157,1964,TN,hist
14,273.8331,1965,TN,hist
15,272.89993,1966,TN,hist
16,274.7697,1967,TN,hist
17,273.82077,1968,TN,hist
18,272.75806,1969,TN,hist
19,273.86874,1970,TN,hist
20,273.00418,1971,TN,hist
21,274.02927,1972,TN,hist
22,274.2801,1973,TN,hist
23,274.57993,1974,TN,hist
24,274.11328,1975,TN,hist
25,275.04184,1976,TN,hist
26,274.01486,1977,TN,hist
27,272.92255,1978,TN,hist
28,273.11035,1979,TN,hist
0,273.62466,1981,TN,hist
1,273.6689,1982,TN,hist
2,274.14603,1983,TN,hist
3,274.42096,1984,TN,hist
4,273.77267,1985,TN,hist
5,274.02472,1986,TN,hist
6,272.8834,1987,TN,hist
7,273.1961,1988,TN,hist
8,274.02988,1989,TN,hist
9,274.35736,1990,TN,hist
10,275.32648,1991,TN,hist
11,273.428,1992,TN,hist
12,274.19666,1993,TN,hist
13,276.12027,1994,TN,hist
14,272.88867,1995,TN,hist
15,274.2879,1996,TN,hist
16,273.31857,1997,TN,hist
17,273.9978,1998,TN,hist
18,274.54773,1999,TN,hist
19,274.13812,2000,TN,hist
20,274.42725,2001,TN,hist
21,274.04764,2002,TN,hist
22,273.89087,2003,TN,hist
23,275.16998,2004,TN,hist
24,274.3578,2005,TN,hist
25,274.9543,2006,TN,hist
26,275.2717,2007,TN,hist
27,275.2664,2008,TN,hist
28,275.3113,2009,TN,hist
0,22.0,1951,TR,hist
1,183.0,1952,TR,hist
2,408.0,1953,TR,hist
3,265.0,1954,TR,hist
4,55.0,1955,TR,hist
5,189.0,1956,TR,hist
6,114.0,1957,TR,hist
7,9.0,1958,TR,hist
